Population,Per Capita Income,Average Rent,City,Median Household Income
185191.0,23712.5,600.2,NEWPORT,45812.2
63952.0,72002.8,1705.8,NEWPORT BEACH,90941.5
1596.0,23226.0,631.0,NEWPORT CENTER,45292.0
10078.0,103549.0,2001.0,NEWPORT COAST,156440.0
177884.0,25187.9,809.6,NEWPORT NEWS,49790.3
778.0,19254.0,431.0,NEWRY,35469.0
914.0,21399.0,575.0,NEWSOMS,39234.0
138820.0,25368.4,564.6,NEWTON,52168.7
18339.0,71128.0,1502.0,NEWTON CENTER,133801.0
10783.0,18588.5,474.0,NEWTON FALLS,35174.0
5095.0,19319.0,382.0,NEWTON GROVE,42705.0
120.0,12959.0,420.0,NEWTON HAMILTON,20625.0
6808.0,61088.0,1714.0,NEWTON HIGHLANDS,122283.0
1412.0,74279.0,1080.0,NEWTON LOWER FALLS,83438.0
2947.0,51744.0,1341.0,NEWTON UPPER FALLS,81771.0
436.0,19777.0,569.0,NEWTONSVILLE,54583.0
10298.0,37899.5,1361.0,NEWTONVILLE,70423.5
46471.0,37421.2,776.0,NEWTOWN,82201.2
18629.0,57295.0,1506.0,NEWTOWN SQUARE,98297.0
13634.0,22387.0,457.5,NEWVILLE,44521.5
1443.0,24072.0,525.0,NEY,60469.0
682.0,22229.0,420.0,NEZPERCE,40000.0
3644.0,27694.0,314.5,NIAGARA,52103.0
65682.0,19908.4,462.5,NIAGARA FALLS,32868.8
827.0,3843.0,,NIAGARA UNIVERSITY,
2445.0,20220.0,388.0,NIANGUA,41663.0
13581.0,30047.5,747.5,NIANTIC,62220.0
669.0,72782.0,950.0,NICASIO,131250.0
2426.0,16836.0,551.0,NICE,26336.0
30428.0,34747.0,892.0,NICEVILLE,73218.0
41331.0,26725.0,572.0,NICHOLASVILLE,49537.0
7906.0,11330.0,334.0,NICHOLLS,33521.0
7471.0,23217.7,462.3,NICHOLS,44771.7
8004.0,21978.0,510.0,NICHOLSON,44554.0
418.0,17926.0,496.0,NICHOLVILLE,32500.0
2559.0,20736.0,326.0,NICKELSVILLE,36815.0
2127.0,23795.0,405.0,NICKERSON,39062.5
907.0,22500.0,500.0,NICKTOWN,57778.0
760.0,30989.0,581.0,NICOLAUS,42109.0
2006.0,29051.0,552.0,NICOLLET,58125.0
446.0,12520.0,418.0,NICOMA PARK,24079.0
191.0,21377.0,,NIELSVILLE,29375.0
331.0,12726.0,133.0,NIGHTMUTE,53750.0
66.0,14723.0,233.0,NIKOLAI,29167.0
39.0,17967.0,172.0,NIKOLSKI,24375.0
1962.0,13033.0,408.0,NILAND,16082.0
87797.0,22877.3,650.7,NILES,41948.7
217.0,20137.0,356.0,NILWOOD,38750.0
618.0,21965.0,405.0,NIMITZ,39850.0
8921.0,28716.0,1052.0,NINE MILE FALLS,71699.0
6812.0,21763.0,415.0,NINETY SIX,41023.0
5087.0,24368.7,603.0,NINEVEH,59808.0
912.0,26155.0,618.0,NINILCHIK,44091.0
2024.0,26728.0,398.0,NINNEKAH,49500.0
180.0,26738.0,,NINOLE,98516.0
1423.0,15896.0,176.0,NIOBRARA,29605.0
5359.0,20440.5,479.0,NIOTA,34969.0
196.0,24023.0,,NIOTAZE,45417.0
19712.0,28085.0,1219.0,NIPOMO,61751.0
57.0,33347.0,,NIPTON,46500.0
591.0,23223.0,329.0,NISLAND,38324.0
5214.0,32498.0,631.0,NISSWA,60114.0
125.0,15381.0,,NISULA,36875.0
8393.0,25315.0,521.0,NITRO,47793.0
1157.0,27189.0,,NIVERVILLE,87643.0
0.0,,,NIWOT,
29641.0,27197.0,625.0,NIXA,56212.0
3616.0,16588.0,685.0,NIXON,34918.0
442.0,15737.0,625.0,NOATAK,58250.0
14138.0,23001.0,393.7,NOBLE,41231.3
1656.0,31138.0,650.0,NOBLEBORO,57188.0
66334.0,31846.5,710.5,NOBLESVILLE,67305.5
278.0,34679.0,,NOBLETON,95156.0
187.0,11036.0,,NOCATEE,
5352.0,23181.0,312.0,NOCONA,36082.0
239.0,19271.0,,NODAWAY,41696.0
4081.0,14218.0,426.0,NOEL,33333.0
299.0,22522.0,,NOGAL,46023.0
22928.0,14072.0,465.0,NOGALES,26525.0
7891.0,41387.0,1468.0,NOKESVILLE,108438.0
19775.0,29108.5,619.0,NOKOMIS,45841.5
107.0,29650.0,,NOLAN,46563.0
4898.0,19558.0,684.0,NOLANVILLE,53687.0
9524.0,36802.0,1190.0,NOLENSVILLE,95580.0
4827.0,28457.0,810.5,NOME,54460.7
192.0,12048.0,145.0,NONDALTON,24250.0
553.0,19381.0,730.0,NOOKSACK,65179.0
306.0,30974.0,,NOONAN,59167.0
692.0,13789.0,513.0,NOORVIK,54375.0
623.0,16244.0,559.0,NORA,21370.5
2148.0,27574.0,401.0,NORA SPRINGS,53510.0
1460.0,26293.0,342.0,NORBORNE,59231.0
325.0,22192.0,,NORCATUR,39338.0
30270.0,26431.0,1038.0,NORCO,70502.5
109525.0,23512.2,708.3,NORCROSS,45873.2
0.0,,,NORDEN,
817.0,24680.0,378.0,NORDHEIM,38304.0
1237.0,28010.0,,NORDLAND,51146.0
202.0,19477.0,,NORDMAN,32614.0
290114.0,27403.9,800.5,NORFOLK,54431.0
2128.0,14423.0,467.0,NORFORK,32049.0
4968.0,15190.0,299.0,NORLINA,29697.0
53926.0,24429.0,664.0,NORMAL,54027.0
2378.0,20297.0,441.0,NORMALVILLE,47034.0
121589.0,20521.8,514.7,NORMAN,45655.4
6207.0,17690.0,423.0,NORMAN PARK,33524.0
1756.0,25497.0,719.0,NORMANDY,41080.0
3146.0,28948.0,442.0,NORMANGEE,43047.0
146.0,33751.0,,NORMANNA,50417.0
571.0,23263.0,,NORMANTOWN,48295.0
797.0,19945.0,463.0,NORPHLET,39821.0
4190.0,25306.0,562.0,NORRIDGEWOCK,44618.0
2650.0,21114.2,328.8,NORRIS,36522.2
2841.0,28297.0,286.0,NORRIS CITY,53056.0
86572.0,31407.5,988.5,NORRISTOWN,62484.5
5996.0,25415.5,368.0,NORTH,61391.5
17330.0,19823.5,517.5,NORTH ADAMS,39152.5
28677.0,46788.0,1167.0,NORTH ANDOVER,96002.0
1837.0,19180.0,361.0,NORTH ANSON,32262.0
1327.0,24294.0,426.0,NORTH APOLLO,42321.0
15492.0,34636.0,1106.0,NORTH ARLINGTON,77750.0
27081.0,34793.0,870.0,NORTH ATTLEBORO,78087.0
47186.0,26951.0,504.0,NORTH AUGUSTA,56582.0
16820.0,33511.0,858.0,NORTH AURORA,81383.0
15954.0,35405.0,1485.0,NORTH BABYLON,90872.0
4331.0,21768.0,466.0,NORTH BALTIMORE,42536.0
3537.0,19442.0,430.0,NORTH BANGOR,47019.0
94.0,28441.0,,NORTH BAY,66333.0
4398.0,36201.0,1195.0,NORTH BEACH,68171.0
35471.0,30684.4,653.2,NORTH BEND,62484.8
2697.0,24277.0,720.0,NORTH BENNINGTON,46250.0
1292.0,21798.0,443.0,NORTH BENTON,53413.0
61434.0,25814.0,1050.0,NORTH BERGEN,52908.0
4596.0,27518.0,806.0,NORTH BERWICK,68776.0
10992.0,30074.0,1117.0,NORTH BILLERICA,85497.0
117.0,21079.0,,NORTH BLENHEIM,37917.0
2733.0,19102.0,449.0,NORTH BLOOMFIELD,52567.0
848.0,29690.0,636.0,NORTH BONNEVILLE,45893.0
22750.0,24213.3,617.0,NORTH BRANCH,56731.0
7983.0,39790.0,963.0,NORTH BRANFORD,81570.0
23.0,5278.0,,NORTH BRIDGTON,
4890.0,25180.0,687.0,NORTH BROOKFIELD,49094.5
41774.0,35200.0,1279.0,NORTH BRUNSWICK,81531.0
80.0,21325.0,269.0,NORTH BUENA VISTA,35156.0
39118.0,31937.0,636.0,NORTH CANTON,58949.0
653.0,9427.0,463.0,NORTH CARROLLTON,16392.0
74207.0,20869.7,656.3,NORTH CHARLESTON,41234.7
1468.0,62557.0,858.0,NORTH CHATHAM,73882.5
9526.0,37573.0,1013.0,NORTH CHELMSFORD,81160.0
16297.0,13945.0,702.0,NORTH CHICAGO,35293.0
6218.0,28782.0,706.0,NORTH CHILI,63798.0
1671.0,30592.0,703.0,NORTH CLARENDON,56861.0
3498.0,24079.0,477.0,NORTH COLLINS,56413.0
468.0,18078.0,,NORTH CONCORD,34271.0
3964.0,25309.0,773.0,NORTH CONWAY,42967.0
1443.0,20113.0,570.0,NORTH CREEK,41563.0
22092.0,25441.0,880.0,NORTH DARTMOUTH,71073.0
3926.0,37724.0,845.0,NORTH DIGHTON,79615.0
29373.0,27093.5,610.0,NORTH EAST,56909.0
26.0,,,NORTH EASTHAM,
13584.0,23018.5,993.0,NORTH EASTON,100429.0
1563.0,27156.0,389.0,NORTH ENGLISH,56522.0
8.0,,,NORTH EVANS,
1351.0,22393.0,363.0,NORTH FAIRFIELD,52083.0
2852.0,46442.0,1252.0,NORTH FALMOUTH,77661.0
1501.0,36043.0,775.0,NORTH FERRISBURGH,75341.0
2982.0,31937.0,680.0,NORTH FORK,62430.5
48916.0,25089.5,597.0,NORTH FORT MYERS,37845.5
1950.0,36893.0,1125.0,NORTH FRANKLIN,89643.0
2565.0,22929.0,484.0,NORTH FREEDOM,53542.0
1311.0,61922.0,,NORTH GARDEN,55822.0
7042.0,37846.0,931.0,NORTH GRAFTON,76063.0
2346.0,84908.0,,NORTH GRANBY,123793.0
4741.0,29162.0,570.0,NORTH GROSVENORDALE,67891.0
4806.0,40577.5,821.5,NORTH HAMPTON,67110.5
216.0,33494.0,,NORTH HARTLAND,51224.0
0.0,,,NORTH HATFIELD,
24585.0,37914.0,831.5,NORTH HAVEN,75554.0
1735.0,26309.0,1128.0,NORTH HAVERHILL,49335.0
356.0,36297.0,450.0,NORTH HENDERSON,70096.0
896.0,39122.0,621.0,NORTH HERO,69792.0
32835.0,16032.0,890.0,NORTH HIGHLANDS,41036.0
62321.0,21048.0,1006.0,NORTH HILLS,54166.0
157159.0,28011.5,1106.5,NORTH HOLLYWOOD,50278.0
130.0,31150.0,555.0,NORTH HUDSON,51250.0
3146.0,27487.0,743.0,NORTH JACKSON,61236.0
630.0,33149.0,567.0,NORTH JAVA,47500.0
5673.0,20482.0,433.0,NORTH JUDSON,42170.0
22567.0,39199.0,878.0,NORTH KINGSTOWN,77049.0
216932.0,22794.3,1028.7,NORTH LAS VEGAS,58361.6
4480.0,21960.0,597.0,NORTH LAWRENCE,52472.0
2456.0,30317.0,495.0,NORTH LEWISBURG,54917.0
20243.0,27657.0,655.5,NORTH LIBERTY,60734.0
2861.0,20653.0,519.0,NORTH LIMA,37238.0
71084.0,19117.2,536.5,NORTH LITTLE ROCK,39245.8
523.0,19093.0,220.0,NORTH LOUP,41346.0
10098.0,18872.0,443.0,NORTH MANCHESTER,46118.0
333.0,25336.0,,NORTH MATEWAN,65125.0
242.0,12247.0,388.0,NORTH MIAMI,28750.0
37674.0,45536.0,1258.0,NORTH MIAMI BEACH,45627.0
996.0,34229.0,720.0,NORTH MONMOUTH,75089.0
14899.0,34388.0,684.0,NORTH MYRTLE BEACH,46636.0
1822.0,25134.0,466.0,NORTH NEWTON,54531.0
32818.0,30095.0,710.0,NORTH OLMSTED,59288.0
2458.0,30326.0,728.0,NORTH OXFORD,72607.0
17578.0,47459.0,976.0,NORTH PALM BEACH,54952.0
397.0,7819.0,,NORTH PALM SPRINGS,16151.0
104.0,29946.0,375.0,NORTH PITCHER,46875.0
4558.0,35933.0,694.0,NORTH PLAINS,73750.0
29745.0,25867.0,471.0,NORTH PLATTE,45156.0
24098.0,30768.0,1059.0,NORTH POLE,76156.0
331.0,39193.0,875.0,NORTH POMFRET,70227.0
62503.0,23182.2,806.6,NORTH PORT,44209.6
887.0,16739.0,531.0,NORTH POWDER,44464.0
458.0,22143.0,820.0,NORTH POWNAL,64028.0
2239.0,34562.0,773.0,NORTH PRAIRIE,75547.0
15811.0,27389.0,827.0,NORTH PROVIDENCE,51288.0
15076.0,45031.0,1296.0,NORTH READING,110852.0
63276.0,31536.0,801.5,NORTH RICHLAND HILLS,67062.0
30216.0,30428.0,629.0,NORTH RIDGEVILLE,67127.0
22.0,38891.0,,NORTH RIM,30938.0
73.0,39001.0,,NORTH RIVER,46484.0
79.0,21158.0,,NORTH ROBINSON,25625.0
2254.0,23257.0,516.0,NORTH ROSE,54779.0
30335.0,34268.0,683.0,NORTH ROYALTON,66609.0
6238.0,48455.0,1130.0,NORTH SALEM,93066.0
16169.0,29916.0,802.0,NORTH SALT LAKE,71354.0
989.0,14570.0,954.0,NORTH SAN JUAN,29773.0
303.0,37583.0,,NORTH SANDWICH,59167.0
8919.0,36536.0,739.0,NORTH SCITUATE,76775.0
5853.0,45847.0,803.0,NORTH SIOUX CITY,71328.0
11782.0,36485.0,904.0,NORTH SMITHFIELD,77658.0
286.0,19865.0,,NORTH SPRING,30375.0
897.0,26114.0,778.0,NORTH SPRINGFIELD,33992.0
131.0,22224.0,,NORTH STAR,74375.0
5307.0,37735.0,1171.0,NORTH STONINGTON,82353.0
977.0,20288.0,406.0,NORTH STRATFORD,28393.0
5531.0,26235.0,634.0,NORTH STREET,58040.0
805.0,32554.0,1151.0,NORTH SUTTON,73229.0
7466.0,19346.0,408.0,NORTH TAZEWELL,33707.0
44334.0,28764.0,559.0,NORTH TONAWANDA,52587.0
2075.0,19322.0,567.0,NORTH TROY,41393.0
1133.0,37742.0,753.0,NORTH TRURO,52639.0
155.0,8835.0,,NORTH VASSALBORO,20179.0
20456.0,19547.0,476.0,NORTH VERNON,41572.0
10123.0,23375.0,545.0,NORTH VERSAILLES,39021.0
27927.0,41541.0,1119.0,NORTH WALES,87658.0
1179.0,26992.0,716.0,NORTH WALPOLE,54306.0
154.0,24455.0,,NORTH WASHINGTON,56528.0
3465.0,25291.0,1297.0,NORTH WATERBORO,72548.0
61.0,10385.0,,NORTH WATERFORD,23594.0
2991.0,21829.0,534.0,NORTH WEBSTER,47118.0
8369.0,34652.0,1155.0,NORTH WEYMOUTH,65365.0
20539.0,17279.0,410.0,NORTH WILKESBORO,30191.0
2378.0,25830.0,840.0,NORTH WINDHAM,48952.0
1111.0,29282.0,682.0,NORTH WOODSTOCK,49583.0
3598.0,37144.0,920.0,NORTH YARMOUTH,77813.0
1437.0,24556.0,410.0,NORTH ZULCH,44704.0
33922.0,21832.7,815.5,NORTHAMPTON,57562.5
156.0,15065.0,,NORTHBORO,31875.0
14529.0,43878.0,1085.0,NORTHBOROUGH,108415.0
5299.0,36653.0,568.0,NORTHBRIDGE,85000.0
40095.0,53333.0,1518.0,NORTHBROOK,100520.0
420.0,40168.0,543.0,NORTHEAST HARBOR,51250.0
5021.0,21019.0,366.0,NORTHERN CAMBRIA,37826.0
65401.0,30881.0,763.4,NORTHFIELD,69982.8
0.0,,,NORTHFIELD FALLS,
6600.0,35738.0,1069.0,NORTHFORD,94042.0
1649.0,11730.0,304.0,NORTHFORK,28781.0
939.0,20009.0,475.0,NORTHOME,45938.0
62116.0,30338.2,731.5,NORTHPORT,60743.5
62563.0,20806.0,1197.5,NORTHRIDGE,59154.5
262.0,16234.0,450.0,NORTHROP,47778.0
7501.0,25778.0,463.0,NORTHUMBERLAND,50952.0
5176.0,35900.0,1256.0,NORTHVALE,85306.0
48253.0,38890.2,849.7,NORTHVILLE,76045.5
271.0,21187.0,835.0,NORTHWAY,51500.0
16257.0,27657.0,565.2,NORTHWOOD,54984.2
30783.0,23369.8,546.0,NORTON,46144.5
4540.0,20682.5,358.5,NORTONVILLE,48160.0
11.0,,,NORVELL,
229059.0,35890.7,977.9,NORWALK,72593.7
11715.0,21273.5,590.2,NORWAY,42365.0
10560.0,48205.0,1242.0,NORWELL,113944.0
57266.0,30917.8,729.4,NORWICH,58583.5
56910.0,25318.4,636.3,NORWOOD,51396.0
2031.0,29350.0,604.0,NORWOOD YOUNG AMERICA,66848.0
3739.0,19354.0,336.0,NOTASULGA,36836.0
559.0,21219.0,900.0,NOTI,51375.0
7027.0,5173.0,913.0,NOTRE DAME,29688.0
0.0,,,NOTREES,
90.0,9882.0,,NOTTAWA,38125.0
49183.0,31090.3,849.0,NOTTINGHAM,70930.7
564.0,15337.0,427.0,NOTUS,38194.0
1161.0,19513.0,,NOVA,45125.0
59542.0,45798.3,1430.0,NOVATO,80351.0
4558.0,35807.5,445.0,NOVELTY,50391.0
52077.0,45201.0,1061.0,NOVI,93821.7
195.0,19079.0,,NOVICE,46250.0
1515.0,18419.0,275.0,NOVINGER,40139.0
5991.0,18881.0,347.0,NOWATA,37066.0
2480.0,25135.0,355.0,NOXAPATER,38125.0
1507.0,24908.0,434.0,NOXEN,54569.0
956.0,18290.0,563.0,NOXON,38833.0
186.0,27134.0,,NU MINE,43690.0
183.0,13322.0,,NUBIEBER,34375.0
1101.0,23337.0,610.0,NUCLA,43750.0
8906.0,18500.0,989.0,NUEVO,56132.0
405.0,25563.0,650.0,NUIQSUT,94375.0
278.0,13996.0,506.0,NULATO,34375.0
135.0,13696.0,508.0,NUNAM IQUA,45625.0
420.0,11622.0,285.0,NUNAPITCHUK,41750.0
3102.0,26173.5,424.0,NUNDA,39846.0
80.0,20044.0,,NUNEZ,49375.0
3393.0,20631.0,504.0,NUNICA,45909.0
1030.0,20659.0,542.0,NUNN,64375.0
3182.0,17010.0,413.0,NUNNELLY,37170.0
825.0,18000.0,441.0,NUREMBERG,39432.0
156.0,35227.0,,NURSERY,71042.0
28384.0,39696.0,1176.0,NUTLEY,85082.0
325.0,17448.0,,NUTRIOSO,25085.0
15476.0,45312.0,1351.0,NYACK,78750.0
204.0,37725.0,429.0,NYE,66750.0
5678.0,17699.0,394.0,NYSSA,44172.0
3141.0,18032.7,534.0,O BRIEN,29058.0
122594.0,32681.3,832.7,O FALLON,75529.3
217.0,14152.0,,O KEAN,22019.0
606.0,16305.0,,O NEALS,61589.0
580.0,26072.0,389.0,OACOMA,55250.0
95.0,31639.0,,OAK,45625.0
4563.0,30190.0,1042.0,OAK BLUFFS,69844.0
9818.0,70668.0,655.0,OAK BROOK,96591.0
2121.0,18221.0,570.5,OAK CITY,42573.5
36697.0,31500.5,855.5,OAK CREEK,63875.5
28096.0,28543.0,854.0,OAK FOREST,71526.0
28872.0,18717.2,483.2,OAK GROVE,40900.0
476.0,17272.0,488.0,OAK HALL,53150.0
47473.0,24443.0,741.5,OAK HARBOR,52723.5
20764.0,20880.2,499.3,OAK HILL,38831.0
6717.0,31924.0,778.0,OAK ISLAND,49029.0
56820.0,28489.0,888.0,OAK LAWN,57381.0
97121.0,40832.7,1189.2,OAK PARK,76616.2
50866.0,29060.7,605.8,OAK RIDGE,61254.5
799.0,22487.0,706.0,OAK RUN,35813.0
1012.0,21986.0,,OAK VALE,43616.0
6726.0,34070.0,1228.0,OAK VIEW,75756.0
5493.0,24431.0,477.0,OAKBORO,52803.0
72030.0,28895.2,699.6,OAKDALE,58908.8
2657.0,26155.0,489.0,OAKES,49851.0
685.0,22465.0,472.0,OAKESDALE,44917.0
8317.0,20990.6,452.3,OAKFIELD,45853.2
697.0,19800.0,475.0,OAKFORD,60179.0
1839.0,32805.0,650.0,OAKHAM,85556.0
15017.0,25963.8,656.5,OAKHURST,47103.0
452739.0,32187.3,811.8,OAKLAND,59749.8
5051.0,19843.0,424.0,OAKLAND CITY,37448.0
34751.0,33820.0,1374.0,OAKLAND GARDENS,72909.0
41.0,,,OAKLAND MILLS,
44280.0,25188.0,721.4,OAKLEY,57386.6
13910.0,28795.0,886.0,OAKLYN,56135.0
3166.0,18468.0,381.0,OAKMAN,42974.0
6340.0,40147.0,637.0,OAKMONT,54861.0
43.0,20533.0,,OAKPARK,
3736.0,22049.0,479.0,OAKRIDGE,43982.0
1438.0,24785.5,345.0,OAKS,77032.0
18249.0,71575.0,1704.0,OAKTON,156912.0
1393.0,17569.0,316.0,OAKTOWN,35897.0
11386.0,23153.2,586.7,OAKVILLE,49447.8
18263.0,23291.0,410.3,OAKWOOD,41867.2
191.0,21053.0,,OARK,43382.0
164.0,10458.0,417.0,OATMAN,4811.0
17295.0,22874.7,429.7,OBERLIN,43894.3
108.0,29753.0,,OBERNBURG,93056.0
389.0,18502.0,236.0,OBERON,36250.0
2273.0,21406.0,375.0,OBION,39709.0
2971.0,25332.0,328.0,OBLONG,46765.0
210870.0,21793.7,654.5,OCALA,39957.9
190.0,19060.0,,OCATE,42813.0
2274.0,46904.0,1239.0,OCCIDENTAL,76439.0
648.0,61190.0,1639.0,OCCOQUAN,95446.0
199.0,35043.0,,OCEAN BEACH,88750.0
23082.0,42940.0,844.0,OCEAN CITY,59252.0
1961.0,29916.0,985.0,OCEAN GATE,62857.0
3242.0,43119.0,962.0,OCEAN GROVE,58013.0
6293.0,31153.0,734.0,OCEAN ISLE BEACH,49750.0
4322.0,27354.0,541.5,OCEAN PARK,38935.5
5890.0,27344.0,693.0,OCEAN SHORES,42944.0
38187.0,29982.0,856.0,OCEAN SPRINGS,59528.0
15625.0,30725.0,795.0,OCEAN VIEW,60909.3
3191.0,19221.0,323.0,OCEANA,36702.0
7248.0,19220.0,932.0,OCEANO,43367.0
5575.0,48174.0,446.0,OCEANPORT,94861.0
224510.0,31038.0,1394.2,OCEANSIDE,63630.0
1954.0,27349.0,441.0,OCHELATA,52917.0
1056.0,25793.0,325.0,OCHEYEDAN,51125.0
3406.0,18282.0,528.0,OCHLOCKNEE,37872.0
122.0,10559.0,,OCHOPEE,
6101.0,16833.0,285.0,OCILLA,31752.0
6871.0,19115.0,542.0,OCKLAWAHA,34358.0
40761.0,25281.5,669.5,OCOEE,49561.5
736.0,18826.0,411.0,OCONEE,43326.0
34097.0,38061.0,773.0,OCONOMOWOC,79940.0
7472.0,22133.0,518.0,OCONTO,37735.5
5568.0,24959.0,434.0,OCONTO FALLS,42233.0
366.0,9667.0,,OCOTILLO,20951.0
594.0,24899.0,635.0,OCRACOKE,48644.0
190.0,11372.0,192.0,ODANAH,24464.0
420.0,15964.0,,ODD,22067.0
1583.0,27324.0,278.0,ODEBOLT,50272.0
2107.0,24008.7,410.5,ODELL,47146.7
4170.0,22647.0,592.0,ODEM,54942.0
1414.0,14938.0,331.0,ODEN,46660.5
31219.0,44293.0,1548.0,ODENTON,95919.0
14674.0,20681.0,516.0,ODENVILLE,52939.0
177139.0,26952.8,668.4,ODESSA,55520.9
2201.0,29047.0,426.5,ODIN,42475.0
4237.0,21699.0,350.0,ODON,45407.0
1491.0,18659.0,423.0,ODONNELL,33274.0
2894.0,18381.0,296.0,ODUM,40000.0
331.0,25444.0,419.0,OELRICHS,49643.0
7144.0,22613.0,400.0,OELWEIN,40385.0
469.0,23708.0,514.0,OFFERLE,48571.0
116.0,8625.0,558.0,OFFERMAN,21875.0
1096.0,16502.0,1093.0,OFFUTT A F B,32216.0
40.0,43683.0,,OGALLAH,72679.0
5499.0,25582.0,387.0,OGALLALA,41853.0
195007.0,23251.6,621.2,OGDEN,52043.4
20070.0,27493.7,681.7,OGDENSBURG,56779.7
2538.0,21238.0,296.5,OGEMA,37100.5
3353.0,20779.0,592.0,OGILVIE,49091.0
1706.0,8851.0,99.0,OGLALA,24779.0
5632.0,24713.5,474.0,OGLESBY,55555.5
5254.0,12311.0,287.0,OGLETHORPE,34758.0
1143.0,45585.0,922.0,OGUNQUIT,57457.0
5908.0,19892.0,439.0,OHATCHEE,46861.0
862.0,31124.0,471.0,OHIO,54318.0
2173.0,20979.0,420.0,OHIO CITY,37557.5
1086.0,26712.0,329.0,OHIOPYLE,56625.0
214.0,31326.0,144.0,OHIOWA,58125.0
3058.0,15401.0,519.0,OHKAY OWINGEH,40590.0
76.0,21783.0,,OHLMAN,43125.0
16955.0,21551.0,338.5,OIL CITY,36039.0
1071.0,27937.0,,OIL SPRINGS,34741.0
686.0,11116.0,331.0,OIL TROUGH,15473.0
97.0,27716.0,,OILMONT,36944.0
1761.0,14198.5,360.0,OILTON,41453.0
320.0,42027.0,,OILVILLE,110517.0
20512.0,36758.0,1197.0,OJAI,62133.0
268.0,15544.0,461.0,OJIBWA,28250.0
1114.0,20233.0,,OJO CALIENTE,45327.0
46.0,,,OJO FELIZ,
326.0,27994.0,308.0,OKABENA,49318.0
373.0,28986.0,,OKAHUMPKA,50889.0
4932.0,22887.0,472.0,OKANOGAN,45025.0
2102.0,33726.0,471.0,OKARCHE,69250.0
16801.0,41003.0,992.0,OKATIE,65487.0
52.0,49794.0,,OKATON,77188.0
600.0,71334.0,,OKAUCHEE,128173.0
1956.0,28978.0,467.0,OKAWVILLE,56000.0
585.0,17448.0,437.0,OKAY,31406.0
3075.0,31705.0,,OKEANA,77361.0
43778.0,17722.5,565.5,OKEECHOBEE,33926.0
1420.0,23678.0,294.0,OKEENE,41307.0
6250.0,17343.0,349.0,OKEMAH,33764.0
20058.0,41271.0,774.0,OKEMOS,73424.0
202.0,27847.0,,OKETO,70341.0
649550.0,26923.0,621.3,OKLAHOMA CITY,49832.9
281.0,15359.0,,OKLAUNION,45948.0
898.0,21317.0,439.0,OKLEE,38929.0
17249.0,18392.0,392.0,OKMULGEE,33686.0
766.0,42365.0,575.0,OKOBOJI,55337.0
6766.0,15907.5,294.5,OKOLONA,29832.5
219.0,6837.0,,OKREEK,22000.0
1803.0,19920.0,359.0,OKTAHA,37143.0
2200.0,20629.0,231.0,OLA,37739.0
4790.0,29726.0,1035.0,OLALLA,71676.0
364.0,32279.0,,OLANCHA,44261.0
2769.0,17926.5,353.0,OLANTA,37149.0
1607.0,18172.0,518.0,OLAR,27440.0
138072.0,28106.3,663.7,OLATHE,63340.0
442.0,23805.0,,OLATON,58553.0
682.0,24436.0,672.0,OLCOTT,43438.0
121.0,27215.0,,OLD APPLETON,48750.0
4921.0,42961.0,430.0,OLD BETHPAGE,115370.0
40271.0,38319.0,990.0,OLD BRIDGE,92725.0
652.0,71421.0,,OLD CHATHAM,88594.0
731.0,15856.0,489.0,OLD FIELDS,42143.0
9570.0,32995.5,548.0,OLD FORGE,54892.5
9679.0,22860.7,517.0,OLD FORT,49692.3
82.0,74427.0,,OLD GLORY,116563.0
7179.0,105701.0,1784.0,OLD GREENWICH,176169.0
229.0,25593.0,600.0,OLD HARBOR,41000.0
21909.0,29948.0,636.0,OLD HICKORY,56504.0
9893.0,51109.0,1011.0,OLD LYME,86237.0
2006.0,27609.0,469.0,OLD MONROE,51722.0
8319.0,29407.0,807.0,OLD ORCHARD BEACH,46089.0
10258.0,44150.0,1259.0,OLD SAYBROOK,75549.0
85.0,16555.0,,OLD STATION,38516.0
19309.0,18743.0,541.5,OLD TOWN,33173.5
290.0,19280.0,590.0,OLD WASHINGTON,43125.0
4000.0,68298.0,1326.0,OLD WESTBURY,192500.0
151.0,,,OLD ZIONSVILLE,
161.0,64074.0,,OLDEN,69732.0
1064.0,21301.0,650.0,OLDENBURG,63571.0
742.0,13540.0,235.0,OLDFIELD,34545.0
257.0,30294.0,363.0,OLDHAM,42000.0
434.0,18973.0,,OLDHAMS,33096.0
232.0,26379.0,375.0,OLDS,51875.0
21268.0,34354.0,877.0,OLDSMAR,58920.0
4458.0,20647.5,503.5,OLDTOWN,50437.5
170.0,70244.0,,OLDWICK,79444.0
18902.0,26046.0,475.5,OLEAN,43188.0
47.0,33581.0,,OLEMA,87708.0
4250.0,30675.0,647.0,OLEY,72292.0
619.0,36556.0,563.0,OLGA,52292.0
3448.0,24958.0,453.5,OLIN,53695.5
35.0,38251.0,,OLIVE,52917.0
47849.0,23529.0,624.0,OLIVE BRANCH,54915.5
13532.0,17731.0,356.0,OLIVE HILL,34716.0
1976.0,44215.0,718.0,OLIVEBRIDGE,61793.0
109.0,26834.0,,OLIVEBURG,57604.0
915.0,15286.0,,OLIVEHILL,33125.0
26753.0,17756.0,739.0,OLIVEHURST,46144.0
348.0,15947.0,384.0,OLIVER,36785.5
10131.0,20799.0,395.0,OLIVER SPRINGS,35884.0
